schemeCode,schemeName,NAV,scheme_type,scheme_category
Scheme Code,Scheme Name,Net Asset Value,,
100782,Sundaram Banking & PSU Fund (Formerly Known as Sundaram Banking and PSU Debt Fund) Regular Plan - Daily Reinvestment of Income Distribution cum Capital Withdrawal (IDCW),10.3550,Open Ended Schemes(Debt Scheme - Banking and PSU Fund),Sundaram Mutual Fund
100784,Sundaram Banking & PSU Fund (Formerly Known as Sundaram Banking and PSU Debt Fund) Regular Plan - Growth,44.3480,Open Ended Schemes(Debt Scheme - Banking and PSU Fund),Sundaram Mutual Fund
100793,Sundaram Banking & PSU Fund (Formerly Known as Sundaram Banking and PSU Debt Fund) Regular Plan - Income Distribution cum Capital Withdrawal (IDCW),11.2387,Open Ended Schemes(Debt Scheme - Banking and PSU Fund),Sundaram Mutual Fund
100783,Sundaram Banking & PSU Fund (Formerly Known as Sundaram Banking and PSU Debt Fund) Regular Plan - Weekly Reinvestment of Income Distribution cum Capital Withdrawal (IDCW),12.1035,Open Ended Schemes(Debt Scheme - Banking and PSU Fund),Sundaram Mutual Fund
100781,Sundaram Banking & PSU Fund (Formerly Known as Sundaram Banking and PSU Debt Fund) Retail Plan - Growth,35.6206,Open Ended Schemes(Debt Scheme - Banking and PSU Fund),Sundaram Mutual Fund
100780,Sundaram Banking & PSU Fund (Formerly Known as Sundaram Banking and PSU Debt Fund) Retail Plan - Monthly Income Distribution cum Capital Withdrawal (IDCW),11.4908,Open Ended Schemes(Debt Scheme - Banking and PSU Fund),Sundaram Mutual Fund
148656,TRUSTMF BANKING & PSU FUND - DIRECT GROWTH,1340.9203,Open Ended Schemes(Debt Scheme - Banking and PSU Fund),Trust Mutual Fund
148655,TRUSTMF BANKING & PSU FUND - REGULAR GROWTH,1307.6945,Open Ended Schemes(Debt Scheme - Banking and PSU Fund),Trust Mutual Fund
148672,TRUSTMF BANKING & PSU FUND DIRECT PLAN ANNUAL INCOME DISTRIBUTION CUM CAPITAL WITHDRAWAL OPTION,1176.2261,Open Ended Schemes(Debt Scheme - Banking and PSU Fund),Trust Mutual Fund
148678,TRUSTMF BANKING & PSU FUND DIRECT PLAN DAILY INCOME DISTRIBUTION CUM CAPITAL WITHDRAWAL,1327.0595,Open Ended Schemes(Debt Scheme - Banking and PSU Fund),Trust Mutual Fund
148681,TRUSTMF BANKING & PSU FUND DIRECT PLAN MONTHLY INCOME DISTRIBUTION CUM CAPITAL WITHDRAWAL OPTION,1155.3237,Open Ended Schemes(Debt Scheme - Banking and PSU Fund),Trust Mutual Fund
148670,TRUSTMF BANKING & PSU FUND DIRECT PLAN QUARTERLY INCOME DISTRIBUTION CUM CAPITAL WITHDRAWAL,1174.0897,Open Ended Schemes(Debt Scheme - Banking and PSU Fund),Trust Mutual Fund
148675,TRUSTMF BANKING & PSU FUND DIRECT PLAN WEEKLY INCOME DISTRIBUTION CUM CAPITAL WITHDRAWAL,1131.2778,Open Ended Schemes(Debt Scheme - Banking and PSU Fund),Trust Mutual Fund
148669,TRUSTMF BANKING & PSU FUND REGULAR PLAN ANNUAL INCOME DISTRIBUTION CUM CAPITAL WITHDRAWAL,1144.8652,Open Ended Schemes(Debt Scheme - Banking and PSU Fund),Trust Mutual Fund
148667,TRUSTMF BANKING & PSU FUND REGULAR PLAN DAILY INCOME DISTRIBUTION CUM CAPITAL WITHDRAWAL,1247.2758,Open Ended Schemes(Debt Scheme - Banking and PSU Fund),Trust Mutual Fund
148674,TRUSTMF BANKING & PSU FUND REGULAR PLAN MONTHLY INCOME DISTRIBUTION CUM CAPITAL WITHDRAWAL,1132.8394,Open Ended Schemes(Debt Scheme - Banking and PSU Fund),Trust Mutual Fund
148668,TRUSTMF BANKING & PSU FUND REGULAR PLAN QUARTERLY INCOME DISTRIBUTION CUM CAPITAL WITHDRAWAL,1144.4727,Open Ended Schemes(Debt Scheme - Banking and PSU Fund),Trust Mutual Fund
148679,TRUSTMF BANKING & PSU FUND REGULAR PLAN WEEKLY INCOME DISTRIBUTION CUM CAPITAL WITHDRAWAL,1112.3492,Open Ended Schemes(Debt Scheme - Banking and PSU Fund),Trust Mutual Fund
140135,UTI Banking & PSU Fund - Direct Plan - Annual IDCW,13.6536,Open Ended Schemes(Debt Scheme - Banking and PSU Fund),UTI Mutual Fund
133972,UTI Banking & PSU Fund - Direct Plan - Flexi IDCW,19.9091,Open Ended Schemes(Debt Scheme - Banking and PSU Fund),UTI Mutual Fund
126940,UTI Banking & PSU Fund - Direct Plan - Growth Option,23.1036,Open Ended Schemes(Debt Scheme - Banking and PSU Fund),UTI Mutual Fund
141375,UTI Banking & PSU Fund - Direct Plan - Half-Yearly IDCW,15.3309,Open Ended Schemes(Debt Scheme - Banking and PSU Fund),UTI Mutual Fund
134026,UTI Banking & PSU Fund - Direct Plan - Monthly IDCW,13.538,Open Ended Schemes(Debt Scheme - Banking and PSU Fund),UTI Mutual Fund
126942,UTI Banking & PSU Fund - Direct Plan - Quarterly IDCW,17.1957,Open Ended Schemes(Debt Scheme - Banking and PSU Fund),UTI Mutual Fund
140116,UTI Banking & PSU Fund - Regular Plan - Annual IDCW,13.3829,Open Ended Schemes(Debt Scheme - Banking and PSU Fund),UTI Mutual Fund
133971,UTI Banking & PSU Fund - Regular Plan - Flexi IDCW,15.2104,Open Ended Schemes(Debt Scheme - Banking and PSU Fund),UTI Mutual Fund
139407,UTI Banking & PSU Fund - Regular Plan - Half-Yearly IDCW,15.1466,Open Ended Schemes(Debt Scheme - Banking and PSU Fund),UTI Mutual Fund
136110,UTI Banking & PSU Fund - Regular Plan - Monthly IDCW,13.2876,Open Ended Schemes(Debt Scheme - Banking and PSU Fund),UTI Mutual Fund
126941,UTI Banking & PSU Fund - Regular Plan - Quarterly IDCW,15.5651,Open Ended Schemes(Debt Scheme - Banking and PSU Fund),UTI Mutual Fund
126939,UTI Banking & PSU Fund- Regular Plan - Growth Option,22.6813,Open Ended Schemes(Debt Scheme - Banking and PSU Fund),UTI Mutual Fund
119533,Aditya Birla Sun Life Corporate Bond Fund - Growth - Direct Plan,117.9822,Open Ended Schemes(Debt Scheme - Corporate Bond Fund),Aditya Birla Sun Life Mutual Fund
103178,Aditya Birla Sun Life Corporate Bond Fund - Growth - Regular Plan,115.8826,Open Ended Schemes(Debt Scheme - Corporate Bond Fund),Aditya Birla Sun Life Mutual Fund
124832,Aditya Birla Sun Life Corporate Bond Fund -DIRECT - IDCW,10.9876,Open Ended Schemes(Debt Scheme - Corporate Bond Fund),Aditya Birla Sun Life Mutual Fund
119532,Aditya Birla Sun Life Corporate Bond Fund -DIRECT - MONTHLY IDCW,12.7814,Open Ended Schemes(Debt Scheme - Corporate Bond Fund),Aditya Birla Sun Life Mutual Fund
124833,Aditya Birla Sun Life Corporate Bond Fund -REGULAR - IDCW,12.3268,Open Ended Schemes(Debt Scheme - Corporate Bond Fund),Aditya Birla Sun Life Mutual Fund
103183,Aditya Birla Sun Life Corporate Bond Fund -REGULAR - MONTHLY IDCW,12.5706,Open Ended Schemes(Debt Scheme - Corporate Bond Fund),Aditya Birla Sun Life Mutual Fund
141586,Axis Corporate Bond Fund - Direct Plan - Daily IDCW,10.2211,Open Ended Schemes(Debt Scheme - Corporate Bond Fund),Axis Mutual Fund
141590,Axis Corporate Bond Fund - Direct Plan - Monthly IDCW,10.2173,Open Ended Schemes(Debt Scheme - Corporate Bond Fund),Axis Mutual Fund
141591,Axis Corporate Bond Fund - Direct Plan - Regular IDCW,14.5924,Open Ended Schemes(Debt Scheme - Corporate Bond Fund),Axis Mutual Fund
141587,Axis Corporate Bond Fund - Direct Plan - Weekly IDCW,10.3801,Open Ended Schemes(Debt Scheme - Corporate Bond Fund),Axis Mutual Fund
141588,Axis Corporate Bond Fund - Direct Plan Growth,18.7045,Open Ended Schemes(Debt Scheme - Corporate Bond Fund),Axis Mutual Fund
141589,Axis Corporate Bond Fund - Regular Plan - Daily IDCW,10.2208,Open Ended Schemes(Debt Scheme - Corporate Bond Fund),Axis Mutual Fund
141594,Axis Corporate Bond Fund - Regular Plan - Monthly IDCW,10.2076,Open Ended Schemes(Debt Scheme - Corporate Bond Fund),Axis Mutual Fund
141595,Axis Corporate Bond Fund - Regular Plan - Regular IDCW,13.6062,Open Ended Schemes(Debt Scheme - Corporate Bond Fund),Axis Mutual Fund
141592,Axis Corporate Bond Fund - Regular Plan - Weekly IDCW,10.2578,Open Ended Schemes(Debt Scheme - Corporate Bond Fund),Axis Mutual Fund
141593,Axis Corporate Bond Fund - Regular Plan Growth,17.6105,Open Ended Schemes(Debt Scheme - Corporate Bond Fund),Axis Mutual Fund
139201,BANDHAN Corporate Bond Fund - Direct Annual IDCW,10.8284,Open Ended Schemes(Debt Scheme - Corporate Bond Fund),Bandhan Mutual Fund
135916,BANDHAN Corporate Bond Fund - Direct Growth,20.4041,Open Ended Schemes(Debt Scheme - Corporate Bond Fund),Bandhan Mutual Fund
139200,BANDHAN Corporate Bond Fund - Direct Half Yearly IDCW,11.6944,Open Ended Schemes(Debt Scheme - Corporate Bond Fund),Bandhan Mutual Fund
139198,BANDHAN Corporate Bond Fund - Direct Monthly IDCW,10.3632,Open Ended Schemes(Debt Scheme - Corporate Bond Fund),Bandhan Mutual Fund
135917,BANDHAN Corporate Bond Fund - Direct Periodic IDCW,13.5370,Open Ended Schemes(Debt Scheme - Corporate Bond Fund),Bandhan Mutual Fund
139199,BANDHAN Corporate Bond Fund - Direct Quarterly IDCW,10.6393,Open Ended Schemes(Debt Scheme - Corporate Bond Fund),Bandhan Mutual Fund
139204,BANDHAN Corporate Bond Fund - Regular Annual IDCW,10.7914,Open Ended Schemes(Debt Scheme - Corporate Bond Fund),Bandhan Mutual Fund
135914,BANDHAN Corporate Bond Fund - Regular Growth,19.7768,Open Ended Schemes(Debt Scheme - Corporate Bond Fund),Bandhan Mutual Fund
139203,BANDHAN Corporate Bond Fund - Regular Half Yearly IDCW,11.0648,Open Ended Schemes(Debt Scheme - Corporate Bond Fund),Bandhan Mutual Fund
139202,BANDHAN Corporate Bond Fund - Regular Monthly IDCW,10.6139,Open Ended Schemes(Debt Scheme - Corporate Bond Fund),Bandhan Mutual Fund
135915,BANDHAN Corporate Bond Fund - Regular Periodic IDCW,13.3321,Open Ended Schemes(Debt Scheme - Corporate Bond Fund),Bandhan Mutual Fund
139205,BANDHAN Corporate Bond Fund - Regular Quarterly IDCW,10.6709,Open Ended Schemes(Debt Scheme - Corporate Bond Fund),Bandhan Mutual Fund
150230,BARODA BNP PARIBAS Corporate Bond Fund - Defunct Plan - Annual-IDCW Option,11.8240,Open Ended Schemes(Debt Scheme - Corporate Bond Fund),Baroda BNP Paribas Mutual Fund
150229,BARODA BNP PARIBAS Corporate Bond Fund - Defunct Plan - Growth Option,32.8478,Open Ended Schemes(Debt Scheme - Corporate Bond Fund),Baroda BNP Paribas Mutual Fund
150231,BARODA BNP PARIBAS Corporate Bond Fund - Defunct Plan - Monthly-IDCW Option,10.3232,Open Ended Schemes(Debt Scheme - Corporate Bond Fund),Baroda BNP Paribas Mutual Fund
150228,BARODA BNP PARIBAS Corporate Bond Fund - Defunct Plan - Quarterly-IDCW Option,10.3770,Open Ended Schemes(Debt Scheme - Corporate Bond Fund),Baroda BNP Paribas Mutual Fund
150236,BARODA BNP PARIBAS Corporate Bond Fund - Direct Plan - Annual IDCW Option,12.0994,Open Ended Schemes(Debt Scheme - Corporate Bond Fund),Baroda BNP Paribas Mutual Fund
150237,BARODA BNP PARIBAS Corporate Bond Fund - Direct Plan - Growth Option,30.1857,Open Ended Schemes(Debt Scheme - Corporate Bond Fund),Baroda BNP Paribas Mutual Fund
150238,BARODA BNP PARIBAS Corporate Bond Fund - Direct Plan - Monthly IDCW Option,10.5183,Open Ended Schemes(Debt Scheme - Corporate Bond Fund),Baroda BNP Paribas Mutual Fund
150239,BARODA BNP PARIBAS Corporate Bond Fund - Direct Plan - Quarterly IDCW Option,10.6173,Open Ended Schemes(Debt Scheme - Corporate Bond Fund),Baroda BNP Paribas Mutual Fund
150233,BARODA BNP PARIBAS CORPORATE BOND FUND - Regular Plan - ANNUAL IDCW OPTION,11.7475,Open Ended Schemes(Debt Scheme - Corporate Bond Fund),Baroda BNP Paribas Mutual Fund
150235,BARODA BNP PARIBAS CORPORATE BOND FUND - Regular Plan - GROWTH OPTION,28.3802,Open Ended Schemes(Debt Scheme - Corporate Bond Fund),Baroda BNP Paribas Mutual Fund
150234,BARODA BNP PARIBAS CORPORATE BOND FUND - Regular Plan - MONTHLY IDCW OPTION,10.3663,Open Ended Schemes(Debt Scheme - Corporate Bond Fund),Baroda BNP Paribas Mutual Fund
150232,BARODA BNP PARIBAS CORPORATE BOND FUND - Regular Plan - QUARTERLY IDCW OPTION,10.3888,Open Ended Schemes(Debt Scheme - Corporate Bond Fund),Baroda BNP Paribas Mutual Fund
126685,CANARA ROBECO CORPORATE BOND FUND - DIRECT PLAN - GROWTH OPTION,23.9072,Open Ended Schemes(Debt Scheme - Corporate Bond Fund),Canara Robeco Mutual Fund
126686,CANARA ROBECO CORPORATE BOND FUND - DIRECT PLAN - IDCW (Payout/Reinvestment),12.4090,Open Ended Schemes(Debt Scheme - Corporate Bond Fund),Canara Robeco Mutual Fund
126687,CANARA ROBECO CORPORATE BOND FUND - REGULAR PLAN - GROWTH OPTION,22.2254,Open Ended Schemes(Debt Scheme - Corporate Bond Fund),Canara Robeco Mutual Fund
126688,CANARA ROBECO CORPORATE BOND FUND - REGULAR PLAN - IDCW (Payout/Reinvestment),11.5522,Open Ended Schemes(Debt Scheme - Corporate Bond Fund),Canara Robeco Mutual Fund
144646,DSP Corporate Bond Fund - Direct - Growth,16.8303,Open Ended Schemes(Debt Scheme - Corporate Bond Fund),DSP Mutual Fund
144647,DSP Corporate Bond Fund - Direct - IDCW,11.9016,Open Ended Schemes(Debt Scheme - Corporate Bond Fund),DSP Mutual Fund
144651,DSP Corporate Bond Fund - Direct - IDCW - Monthly,10.6083,Open Ended Schemes(Debt Scheme - Corporate Bond Fund),DSP Mutual Fund
144648,DSP Corporate Bond Fund - Direct - IDCW - Quarterly ,11.3955,Open Ended Schemes(Debt Scheme - Corporate Bond Fund),DSP Mutual Fund
144644,DSP Corporate Bond Fund - Regular - Growth,16.5167,Open Ended Schemes(Debt Scheme - Corporate Bond Fund),DSP Mutual Fund
144650,DSP Corporate Bond Fund - Regular - IDCW,11.853,Open Ended Schemes(Debt Scheme - Corporate Bond Fund),DSP Mutual Fund
144645,DSP Corporate Bond Fund - Regular - IDCW - Monthly,10.5843,Open Ended Schemes(Debt Scheme - Corporate Bond Fund),DSP Mutual Fund
144649,DSP Corporate Bond Fund - Regular - IDCW - Quarterly ,10.7434,Open Ended Schemes(Debt Scheme - Corporate Bond Fund),DSP Mutual Fund
119289,Franklin India Corporate Debt Fund - Direct - Bonus,0.0000,Open Ended Schemes(Debt Scheme - Corporate Bond Fund),Franklin Templeton Mutual Fund
118569,Franklin India Corporate Debt Fund - Direct - GROWTH,112.0621,Open Ended Schemes(Debt Scheme - Corporate Bond Fund),Franklin Templeton Mutual Fund
100528,Franklin India Corporate Debt Fund - Growth,103.1408,Open Ended Schemes(Debt Scheme - Corporate Bond Fund),Franklin Templeton Mutual Fund
100532,Franklin India Corporate Debt Fund - Monthly Bonus,0.0000,Open Ended Schemes(Debt Scheme - Corporate Bond Fund),Franklin Templeton Mutual Fund
100527,Franklin India Corporate Debt Fund - Plan A - Annual - IDCW,17.6073,Open Ended Schemes(Debt Scheme - Corporate Bond Fund),Franklin Templeton Mutual Fund
118570,Franklin India Corporate Debt Fund - Plan A - Direct - Annual - IDCW,19.8355,Open Ended Schemes(Debt Scheme - Corporate Bond Fund),Franklin Templeton Mutual Fund
118573,Franklin India Corporate Debt Fund - Plan A - Direct - Half yearly - IDCW,15.0561,Open Ended Schemes(Debt Scheme - Corporate Bond Fund),Franklin Templeton Mutual Fund
118571,Franklin India Corporate Debt Fund - Plan A - Direct - Monthly - IDCW,17.0901,Open Ended Schemes(Debt Scheme - Corporate Bond Fund),Franklin Templeton Mutual Fund
118572,Franklin India Corporate Debt Fund - Plan A - Direct - Quarterly - IDCW,13.7186,Open Ended Schemes(Debt Scheme - Corporate Bond Fund),Franklin Templeton Mutual Fund
100531,Franklin India Corporate Debt Fund - Plan B - Half yearly - IDCW,12.7479,Open Ended Schemes(Debt Scheme - Corporate Bond Fund),Franklin Templeton Mutual Fund
100529,Franklin India Corporate Debt Fund - Plan B - Monthly - IDCW,15.2612,Open Ended Schemes(Debt Scheme - Corporate Bond Fund),Franklin Templeton Mutual Fund
100530,Franklin India Corporate Debt Fund - Plan B - Quarterly - IDCW,12.0665,Open Ended Schemes(Debt Scheme - Corporate Bond Fund),Franklin Templeton Mutual Fund
113070,HDFC Corporate Bond Fund - Growth Option,33.3998,Open Ended Schemes(Debt Scheme - Corporate Bond Fund),HDFC Mutual Fund
118987,HDFC Corporate Bond Fund - Growth Option - Direct Plan,34.1816,Open Ended Schemes(Debt Scheme - Corporate Bond Fund),HDFC Mutual Fund
132848,HDFC Corporate Bond Fund - IDCW Option,20.2191,Open Ended Schemes(Debt Scheme - Corporate Bond Fund),HDFC Mutual Fund
132849,HDFC Corporate Bond Fund - IDCW Option - Direct Plan,20.9441,Open Ended Schemes(Debt Scheme - Corporate Bond Fund),HDFC Mutual Fund
113071,HDFC Corporate Bond Fund - Quarterly IDCW Option,10.5137,Open Ended Schemes(Debt Scheme - Corporate Bond Fund),HDFC Mutual Fund
118986,HDFC Corporate Bond Fund - Quarterly IDCW Option - Direct Plan,10.4191,Open Ended Schemes(Debt Scheme - Corporate Bond Fund),HDFC Mutual Fund
151000,HSBC Corporate Bond Fund - Direct Annual IDCW,12.393,Open Ended Schemes(Debt Scheme - Corporate Bond Fund),HSBC Mutual Fund
150996,HSBC Corporate Bond Fund - Direct Growth,80.5668,Open Ended Schemes(Debt Scheme - Corporate Bond Fund),HSBC Mutual Fund
150998,HSBC Corporate Bond Fund - Direct Quarterly IDCW,11.3854,Open Ended Schemes(Debt Scheme - Corporate Bond Fund),HSBC Mutual Fund
150997,HSBC Corporate Bond Fund - Direct Semi Annual IDCW,20.2526,Open Ended Schemes(Debt Scheme - Corporate Bond Fund),HSBC Mutual Fund
151001,HSBC Corporate Bond Fund - Regular Annual IDCW,12.1075,Open Ended Schemes(Debt Scheme - Corporate Bond Fund),HSBC Mutual Fund
150992,HSBC Corporate Bond Fund - Regular Growth,75.5147,Open Ended Schemes(Debt Scheme - Corporate Bond Fund),HSBC Mutual Fund
150993,HSBC Corporate Bond Fund - Regular Quarterly IDCW,10.9725,Open Ended Schemes(Debt Scheme - Corporate Bond Fund),HSBC Mutual Fund
150994,HSBC Corporate Bond Fund - Regular Semi Annual IDCW,16.9069,Open Ended Schemes(Debt Scheme - Corporate Bond Fund),HSBC Mutual Fund
150995,HSBC Corporate Bond Fund -Regular Plan - Bonus,28.6845,Open Ended Schemes(Debt Scheme - Corporate Bond Fund),HSBC Mutual Fund
130947,ICICI Prudential Corporate Bond Fund - Bonus,14.9782,Open Ended Schemes(Debt Scheme - Corporate Bond Fund),ICICI Prudential Mutual Fund
111988,ICICI Prudential Corporate Bond Fund - Daily IDCW,10.1065,Open Ended Schemes(Debt Scheme - Corporate Bond Fund),ICICI Prudential Mutual Fund
120695,ICICI Prudential Corporate Bond Fund - Direct Plan - Daily IDCW,10.1008,Open Ended Schemes(Debt Scheme - Corporate Bond Fund),ICICI Prudential Mutual Fund
120696,ICICI Prudential Corporate Bond Fund - Direct Plan - Fortnightly IDCW,12.1669,Open Ended Schemes(Debt Scheme - Corporate Bond Fund),ICICI Prudential Mutual Fund
120692,ICICI Prudential Corporate Bond Fund - Direct Plan - Growth,32.3615,Open Ended Schemes(Debt Scheme - Corporate Bond Fund),ICICI Prudential Mutual Fund
131152,ICICI Prudential Corporate Bond Fund - Direct Plan - Half Yearly IDCW Option,12.8827,Open Ended Schemes(Debt Scheme - Corporate Bond Fund),ICICI Prudential Mutual Fund
120697,ICICI Prudential Corporate Bond Fund - Direct Plan - Monthly IDCW,10.2291,Open Ended Schemes(Debt Scheme - Corporate Bond Fund),ICICI Prudential Mutual Fund
120694,ICICI Prudential Corporate Bond Fund - Direct Plan - Quarterly IDCW,15.4585,Open Ended Schemes(Debt Scheme - Corporate Bond Fund),ICICI Prudential Mutual Fund
120693,ICICI Prudential Corporate Bond Fund - Direct Plan - Weekly IDCW,10.2332,Open Ended Schemes(Debt Scheme - Corporate Bond Fund),ICICI Prudential Mutual Fund
111990,ICICI Prudential Corporate Bond Fund - Fortnightly IDCW,10.2243,Open Ended Schemes(Debt Scheme - Corporate Bond Fund),ICICI Prudential Mutual Fund
111987,ICICI Prudential Corporate Bond Fund - Growth,30.8538,Open Ended Schemes(Debt Scheme - Corporate Bond Fund),ICICI Prudential Mutual Fund
131151,ICICI Prudential Corporate Bond Fund - Half Yearly IDCW Option,12.6555,Open Ended Schemes(Debt Scheme - Corporate Bond Fund),ICICI Prudential Mutual Fund
111991,ICICI Prudential Corporate Bond Fund - Monthly IDCW,10.3836,Open Ended Schemes(Debt Scheme - Corporate Bond Fund),ICICI Prudential Mutual Fund
111982,ICICI Prudential Corporate Bond Fund - Premium Daily Dividend,10.0277,Open Ended Schemes(Debt Scheme - Corporate Bond Fund),ICICI Prudential Mutual Fund
111985,ICICI Prudential Corporate Bond Fund - Premium Monthly Dividend,10.0770,Open Ended Schemes(Debt Scheme - Corporate Bond Fund),ICICI Prudential Mutual Fund
111989,ICICI Prudential Corporate Bond Fund - Weekly IDCW,10.3040,Open Ended Schemes(Debt Scheme - Corporate Bond Fund),ICICI Prudential Mutual Fund
